customer_id,name,age,gender,city,income,transaction_id,product_id,amount,product_name,price,stock,firstName,lastName,api_age,api_gender,email,phone,height,weight,gender_encoded,api_gender_encoded,payment_mode_Cash,payment_mode_Credit Card,payment_mode_Debit Card,payment_mode_UPI,category_Electronics,bloodGroup_A+,bloodGroup_A-,bloodGroup_AB+,bloodGroup_AB-,bloodGroup_B+,bloodGroup_B-,bloodGroup_O+,bloodGroup_O-,high_value_customer,purchase_category,product_number,log_income,sqrt_amount,reciprocal_price,boxcox_income,yeojohnson_amount,income_group,amount_group
161,User61,34.0,Female,Hyderabad,78931.0,T031,P004,40000.0,Product4,2075.0,30.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,004,11.276342001289317,200.0,0.0004816955684007707,-1.9072144453155742,1.1301072781024215,Low,"(30281.75, 40000.0]"
161,User61,34.0,Female,Hyderabad,78931.0,T047,P020,25000.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,020,11.276342001289317,158.11388300841898,0.0003843197540353574,-1.9072144453155742,0.3041152414122071,Low,"(20563.5, 30281.75]"
161,User61,34.0,Female,Hyderabad,78931.0,T074,P004,4150.0,Product4,2075.0,30.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,004,11.276342001289317,64.42049363362563,0.0004816955684007707,-1.9072144453155742,-1.232533710510905,Low,"(1088.127, 10845.25]"
161,User61,34.0,Female,Hyderabad,78931.0,T210,P031,25000.0,Product31,3356.0,8.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,031,11.276342001289317,158.11388300841898,0.0002978850163836759,-1.9072144453155742,0.3041152414122071,Low,"(20563.5, 30281.75]"
162,User62,34.0,Male,Delhi,591541.588888889,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,,13.290488961311366,148.8306084110389,0.00032160498429252023,-0.04324074701421707,0.13120246093395818,Medium,"(20563.5, 30281.75]"
163,User63,26.0,Male,Delhi,900000.0,T209,P009,40000.0,Product9,1884.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,009,13.710151153416941,200.0,0.0005305039787798408,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
164,User64,39.0,Male,Jaipur,900000.0,T173,P020,40000.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,020,13.710151153416941,200.0,0.0003843197540353574,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
165,User65,34.0,Female,Surat,900000.0,T144,P042,25000.0,Product42,4914.0,19.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,042,13.710151153416941,158.11388300841898,0.0002034587995930824,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
165,User65,34.0,Female,Surat,900000.0,T174,P014,1897.0,Product14,1271.0,34.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,014,13.710151153416941,43.55456348076513,0.0007861635220125787,1.2482217652539147,-1.4952751160863418,High,"(1088.127, 10845.25]"
165,User65,34.0,Female,Surat,900000.0,T206,P021,40000.0,Product21,1698.0,97.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,021,13.710151153416941,200.0,0.0005885815185403178,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
166,User66,29.0,Male,Mumbai,591541.588888889,T010,P047,2358.0,Product47,4874.0,99.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,047,13.290488961311366,48.55924216871593,0.00020512820512820512,-0.04324074701421707,-1.4358071799335343,Medium,"(1088.127, 10845.25]"
167,User67,23.0,Male,Jaipur,900000.0,T113,P014,25000.0,Product14,1271.0,34.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,014,13.710151153416941,158.11388300841898,0.0007861635220125787,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
168,User68,28.0,Female,Ahmedabad,591541.588888889,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,,13.290488961311366,148.8306084110389,0.00032160498429252023,-0.04324074701421707,0.13120246093395818,Medium,"(20563.5, 30281.75]"
169,User69,26.0,Female,Hyderabad,900000.0,T065,P004,25000.0,Product4,2075.0,30.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,004,13.710151153416941,158.11388300841898,0.0004816955684007707,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
170,User70,33.0,Male,Surat,900000.0,T036,P004,40000.0,Product4,2075.0,30.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,004,13.710151153416941,200.0,0.0004816955684007707,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
170,User70,33.0,Male,Surat,900000.0,T076,P020,3656.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,020,13.710151153416941,60.4648658313239,0.0003843197540353574,1.2482217652539147,-1.2851993147502536,High,"(1088.127, 10845.25]"
171,User71,45.0,Male,Hyderabad,500000.0,T046,P045,25000.0,Product45,3460.0,61.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,045,13.122365377402328,158.11388300841898,0.0002889338341519792,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
172,User72,31.0,Female,Mumbai,54539.0,T103,P002,2150.0,Product2,2506.0,36.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,002,10.90668965639958,46.36809247747852,0.00039888312724371757,-1.9770186630727824,-1.462140223130018,Low,"(1088.127, 10845.25]"
173,User73,24.0,Male,Bangalore,46861.0,T130,P045,3290.0,Product45,3460.0,61.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,045,10.754962391475377,57.358521598799946,0.0002889338341519792,-1.9980722757129126,-1.3256686098351969,Low,"(1088.127, 10845.25]"
174,User74,40.0,Female,Ahmedabad,591541.588888889,T069,P036,1127.0,Product36,3509.0,11.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,036,13.290488961311366,33.57082066318904,0.0002849002849002849,-0.04324074701421707,-1.6062300918110939,Medium,"(1088.127, 10845.25]"
174,User74,40.0,Female,Ahmedabad,591541.588888889,T148,P030,40000.0,Product30,398.0,78.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,030,13.290488961311366,200.0,0.002506265664160401,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
174,User74,40.0,Female,Ahmedabad,591541.588888889,T195,P033,1823.0,Product33,3729.0,74.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,033,13.290488961311366,42.69660408041839,0.00026809651474530834,-0.04324074701421707,-1.5052234902409005,Medium,"(1088.127, 10845.25]"
175,User75,41.0,Male,Delhi,88998.0,T086,P020,40000.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,020,11.396380412696097,200.0,0.0003843197540353574,-1.8773223477339036,1.1301072781024215,Low,"(30281.75, 40000.0]"
176,User76,34.0,Male,Bangalore,591541.588888889,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,,13.290488961311366,148.8306084110389,0.00032160498429252023,-0.04324074701421707,0.13120246093395818,Medium,"(20563.5, 30281.75]"
177,User77,27.0,Male,Mumbai,500000.0,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,,13.122365377402328,148.8306084110389,0.00032160498429252023,-0.4083848859605187,0.13120246093395818,Medium,"(20563.5, 30281.75]"
178,User78,37.0,Female,Bangalore,900000.0,T087,P003,25000.0,Product3,3439.0,82.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,003,13.710151153416941,158.11388300841898,0.00029069767441860465,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
178,User78,37.0,Female,Bangalore,900000.0,T114,P007,40000.0,Product7,1415.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,007,13.710151153416941,200.0,0.0007062146892655367,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
178,User78,37.0,Female,Bangalore,900000.0,T161,P035,40000.0,Product35,1766.0,71.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,035,13.710151153416941,200.0,0.0005659309564233164,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
178,User78,37.0,Female,Bangalore,900000.0,T172,P018,25000.0,Product18,1296.0,20.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,018,13.710151153416941,158.11388300841898,0.0007710100231303007,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
178,User78,37.0,Female,Bangalore,900000.0,T175,P026,40000.0,Product26,3383.0,95.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,026,13.710151153416941,200.0,0.0002955082742316785,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
178,User78,37.0,Female,Bangalore,900000.0,T202,P032,40000.0,Product32,1370.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,032,13.710151153416941,200.0,0.0007293946024799417,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
179,User79,25.0,Male,Pune,71326.0,T001,P014,3244.0,Product14,1271.0,34.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,Low Purchase,014,11.175030216347524,56.95612346359257,0.0007861635220125787,-1.9294039926408357,-1.3308523131503958,Low,"(1088.127, 10845.25]"
179,User79,25.0,Male,Pune,71326.0,T048,P046,25000.0,Product46,2242.0,32.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,046,11.175030216347524,158.11388300841898,0.00044583147570218456,-1.9294039926408357,0.3041152414122071,Low,"(20563.5, 30281.75]"
179,User79,25.0,Male,Pune,71326.0,T056,P031,2253.0,Product31,3356.0,8.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,Low Purchase,031,11.175030216347524,47.46577714522327,0.0002978850163836759,-1.9294039926408357,-1.4490051137063542,Low,"(1088.127, 10845.25]"
180,User80,31.0,Female,Jaipur,591541.588888889,T017,P003,2428.0,Product3,3439.0,82.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,003,13.290488961311366,49.27473997901968,0.00029069767441860465,-0.04324074701421707,-1.4271108028156314,Medium,"(1088.127, 10845.25]"
181,User81,36.0,Male,Mumbai,591541.588888889,T018,P023,40000.0,Product23,4751.0,10.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,023,13.290488961311366,200.0,0.00021043771043771043,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
181,User81,36.0,Male,Mumbai,591541.588888889,T050,P003,40000.0,Product3,3439.0,82.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,003,13.290488961311366,200.0,0.00029069767441860465,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
182,User82,38.0,Female,Mumbai,500000.0,T040,P016,1320.0,Product16,3833.0,31.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,Low Purchase,016,13.122365377402328,36.3318042491699,0.0002608242044861763,-0.4083848859605187,-1.5766352272471322,Medium,"(1088.127, 10845.25]"
183,User83,28.0,Female,Ahmedabad,900000.0,T176,P015,25000.0,Product15,4028.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,015,13.710151153416941,158.11388300841898,0.0002482005460412013,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
184,User84,26.0,Male,Ahmedabad,900000.0,T073,P026,25000.0,Product26,3383.0,95.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,026,13.710151153416941,158.11388300841898,0.0002955082742316785,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
184,User84,26.0,Male,Ahmedabad,900000.0,T205,P038,40000.0,Product38,4351.0,7.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,038,13.710151153416941,200.0,0.00022977941176470588,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
185,User85,41.0,Male,Bangalore,900000.0,T154,P013,25000.0,Product13,4448.0,20.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,013,13.710151153416941,158.11388300841898,0.0002247696111485727,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
186,User86,31.0,Male,Delhi,900000.0,NO_TRANSACTION,NO_PRODUCT,22150.55,Product20,3108.4045454545453,51.1,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,,13.710151153416941,148.8306084110389,0.00032160498429252023,1.2482217652539147,0.13120246093395818,High,"(20563.5, 30281.75]"
187,User87,34.0,Female,Bangalore,900000.0,T045,P020,40000.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,020,13.710151153416941,200.0,0.0003843197540353574,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
187,User87,34.0,Female,Bangalore,900000.0,T151,P007,3674.0,Product7,1415.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,007,13.710151153416941,60.61352984276695,0.0007062146892655367,1.2482217652539147,-1.2832426628446894,High,"(1088.127, 10845.25]"
187,User87,34.0,Female,Bangalore,900000.0,T180,P041,25000.0,Product41,1957.0,70.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,041,13.710151153416941,158.11388300841898,0.0005107252298263534,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
187,User87,34.0,Female,Bangalore,900000.0,T186,P009,25000.0,Product9,1884.0,48.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,009,13.710151153416941,158.11388300841898,0.0005305039787798408,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
188,User88,43.0,Male,Jaipur,591541.588888889,T030,P016,25000.0,Product16,3833.0,31.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,016,13.290488961311366,158.11388300841898,0.0002608242044861763,-0.04324074701421707,0.3041152414122071,Medium,"(20563.5, 30281.75]"
189,User89,33.0,Female,Delhi,500000.0,T062,P049,25000.0,Product49,4989.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,049,13.122365377402328,158.11388300841898,0.0002004008016032064,-0.4083848859605187,0.3041152414122071,Medium,"(20563.5, 30281.75]"
189,User89,33.0,Female,Delhi,500000.0,T163,P015,1209.0,Product15,4028.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,0,Low Purchase,015,13.122365377402328,34.77067730142742,0.0002482005460412013,-0.4083848859605187,-1.593476381027829,Medium,"(1088.127, 10845.25]"
189,User89,33.0,Female,Delhi,500000.0,T178,P008,40000.0,Product8,3512.0,54.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0,High Purchase,008,13.122365377402328,200.0,0.0002846569883290635,-0.4083848859605187,1.1301072781024215,Medium,"(30281.75, 40000.0]"
190,User90,32.0,Female,Delhi,900000.0,T025,P012,40000.0,Product12,3816.0,51.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,012,13.710151153416941,200.0,0.00026198585276395077,1.2482217652539147,1.1301072781024215,High,"(30281.75, 40000.0]"
190,User90,32.0,Female,Delhi,900000.0,T038,P050,25000.0,Product50,4183.0,58.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,High Purchase,050,13.710151153416941,158.11388300841898,0.0002390057361376673,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
190,User90,32.0,Female,Delhi,900000.0,T104,P015,3839.0,Product15,4028.0,77.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,015,13.710151153416941,61.95966429863868,0.0002482005460412013,1.2482217652539147,-1.2654441305391144,High,"(1088.127, 10845.25]"
191,User91,41.0,Male,Delhi,591541.588888889,T110,P011,1381.0,Product11,3616.0,93.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,011,13.290488961311366,37.16180835212409,0.0002764722145424385,-0.04324074701421707,-1.567569787463876,Medium,"(1088.127, 10845.25]"
191,User91,41.0,Male,Delhi,591541.588888889,T124,P020,40000.0,Product20,2601.0,37.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,020,13.290488961311366,200.0,0.0003843197540353574,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
191,User91,41.0,Male,Delhi,591541.588888889,T142,P012,4309.0,Product12,3816.0,51.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,012,13.290488961311366,65.64297372910524,0.00026198585276395077,-0.04324074701421707,-1.2160080907436537,Medium,"(1088.127, 10845.25]"
191,User91,41.0,Male,Delhi,591541.588888889,T146,P040,3443.0,Product40,4615.0,49.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,040,13.290488961311366,58.677082408722406,0.0002166377816291161,-0.04324074701421707,-1.3085878988651292,Medium,"(1088.127, 10845.25]"
191,User91,41.0,Male,Delhi,591541.588888889,T213,P035,40000.0,Product35,1766.0,71.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,High Purchase,035,13.290488961311366,200.0,0.0005659309564233164,-0.04324074701421707,1.1301072781024215,Medium,"(30281.75, 40000.0]"
192,User92,43.0,Male,Delhi,900000.0,T015,P031,1545.0,Product31,3356.0,8.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,031,13.710151153416941,39.30648801406709,0.0002978850163836759,1.2482217652539147,-1.5437959204943832,High,"(1088.127, 10845.25]"
192,User92,43.0,Male,Delhi,900000.0,T022,P018,25000.0,Product18,1296.0,20.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,1,High Purchase,018,13.710151153416941,158.11388300841898,0.0007710100231303007,1.2482217652539147,0.3041152414122071,High,"(20563.5, 30281.75]"
192,User92,43.0,Male,Delhi,900000.0,T039,P046,1127.0,Product46,2242.0,32.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,1,Low Purchase,046,13.710151153416941,33.57082066318904,0.00044583147570218456,1.2482217652539147,-1.6062300918110939,High,"(1088.127, 10845.25]"
192,User92,43.0,Male,Delhi,900000.0,T115,P048,3820.0,Product48,700.0,50.0,Evelyn,Gonzalez,33.56666666666667,female,abigail.rivera@x.dummyjson.com,+1 240-833-4680,178.97833333333335,70.73033333333333,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,1,Low Purchase,048,13.710151153416941,61.806148561449774,0.0014265335235378032,1.2482217652539147,-1.2674812714919792,High,"(1088.127, 10845.25]"
